Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-10-29,29.0239,29.0808,28.6338,28.6338,108668.29487869
2013-10-30,28.968,29.3634,28.6583,29.3065,319515.72364112
2013-10-31,28.9793,29.3065,28.347,28.4091,103176.05925153
2013-11-04,28.7991,29.7587,28.4029,29.3634,207866.94202637
2013-11-05,29.589,29.589,28.9233,29.3065,27588.08033285
2013-11-06,29.4202,29.6459,29.3913,29.3974,135603.57201772
2013-11-07,29.2793,29.6459,28.6513,28.6855,185687.63911902
2013-11-08,28.9119,29.3345,28.1326,29.3345,343428.21331174
2013-11-12,28.968,29.3634,28.703,29.3634,153543.65558587
2013-11-13,29.3634,29.4307,28.8097,29.0135,138388.56077454
2013-11-14,29.0135,29.0808,28.6007,28.9269,156229.18045852
2013-11-15,28.6855,29.0808,28.5157,28.6855,132122.3360717
2013-11-18,28.9382,29.1044,28.9119,29.0747,153982.66859187
2013-11-19,29.0808,29.0808,28.4982,28.7415,195985.00928843
2013-11-20,28.9233,28.9233,28.4982,28.6811,140431.5718207
2013-11-21,28.4868,28.7415,27.9621,28.4598,163874.18038334
2013-11-22,28.347,28.6303,28.2052,28.3181,141292.44888715
2013-11-25,28.6189,28.6855,28.0635,28.6855,310783.48056863
2013-11-26,28.1773,28.2525,28.1554,28.2341,166698.0400834
2013-11-27,28.0478,28.3014,28.0478,28.2341,135435.51235136
2013-11-28,28.3014,28.968,28.2525,28.8149,175769.83227772
2013-11-29,28.7415,29.0239,28.7415,28.8603,125026.10240438
2013-12-02,28.8272,29.3065,28.2622,28.2622,619977.82551657
2013-12-03,28.5157,28.793,28.3014,28.5726,136661.09032645
2013-12-04,28.7703,28.793,28.4431,28.5726,294710.34553901
2013-12-05,28.5788,28.6855,28.3181,28.3181,109856.14517357
2013-12-06,28.3181,28.4598,27.9621,28.0478,247537.02612855
2013-12-09,28.2909,28.3872,28.0531,28.0531,93544.068169343
2013-12-10,27.9682,28.2123,27.1215,27.9516,197802.7975164
2013-12-11,27.3866,27.6297,26.8845,26.9072,353462.63298276
2013-12-12,26.7095,26.7095,26.4374,26.483,334533.62688807
2013-12-13,26.483,27.048,26.371,26.8784,243862.57872936
2013-12-16,26.7095,27.1889,26.5119,26.5398,166518.54778667
2013-12-17,26.5398,26.5398,24.9925,25.422,527881.12835139
2013-12-18,25.4106,25.7779,25.4106,25.6371,235731.69201404
2013-12-19,25.75,26.5792,25.6817,25.6817,320623.54552345
2013-12-20,25.5462,26.0316,25.477,25.5794,588000.75838674
2013-12-23,26.0028,26.4777,25.9922,26.2005,162592.58251946
2013-12-27,26.5398,26.5398,25.9748,25.9748,152783.38566663
2013-12-30,25.806,26.6535,25.806,25.9581,204825.86234938
2014-01-02,26.043,27.3585,26.043,27.2169,122300.56332546
2014-01-03,27.1049,27.4897,26.9631,27.0751,45711.085986835
2014-01-07,26.8784,26.8784,26.1278,26.1445,241928.17767167
2014-01-08,26.1733,26.3185,25.4955,25.743,192299.12925888
2014-01-09,25.75,25.806,25.5015,25.5244,101879.59896818
2014-01-10,25.4167,25.6922,25.2812,25.6922,102913.10875314
2014-01-13,25.4901,25.9354,25.2462,25.4272,168977.7065781
2014-01-14,25.4272,25.75,25.3267,25.75,103664.2325681
2014-01-15,25.9197,25.9197,25.5244,25.7377,73515.243033576
2014-01-16,25.9127,25.9197,25.4386,25.6704,77190.833695799
2014-01-17,25.5244,25.6652,24.6488,25.2689,408314.10694611
2014-01-20,25.2462,25.5462,25.184,25.3039,228035.24525259
2014-01-21,25.2426,25.5059,25.1333,25.3537,122437.75488983
2014-01-22,25.5138,26.2241,25.5138,25.659,183965.88498611
2014-01-23,25.8287,26.2511,25.8112,26.2511,103891.74191236
2014-01-24,26.2293,26.2293,25.6188,25.9581,115894.86053216
2014-01-27,25.75,25.8007,25.5689,25.743,139745.61399882
2014-01-28,25.75,26.4112,25.75,26.2572,150981.60312116
2014-01-29,26.0875,26.4498,25.4167,25.5059,169146.9095075
2014-01-30,25.4167,26.0316,25.3039,25.9748,420512.72354515
2014-01-31,26.0316,26.1174,25.7779,25.9975,122771.58769648
2014-02-03,26.0657,26.371,26.0316,26.371,86498.138075632
2014-02-04,25.9748,26.2511,25.9127,26.2005,141461.65181655
2014-02-05,26.0028,26.3369,25.6082,25.75,217761.88360694
2014-02-06,25.6529,26.7095,25.6529,26.5958,228133.56587372
2014-02-07,26.3308,26.5958,26.1733,26.3141,285452.20146975
2014-02-10,26.3141,26.7943,26.0989,26.0989,79476.216505686
2014-02-11,26.1733,26.8162,26.1733,26.8162,98276.033877257
2014-02-12,26.8503,26.9291,26.7778,26.8451,175406.27463212
2014-02-13,26.6649,26.9291,26.5337,26.8451,147427.1983408
2014-02-14,26.371,26.5845,26.1506,26.1899,231788.57780129
2014-02-17,26.4549,26.4549,25.9197,25.9748,428105.13337029
2014-02-18,26.1611,26.1611,25.84,25.9197,467401.37045954
2014-02-19,25.8619,25.9581,25.722,25.806,80053.564339099
2014-02-20,25.6922,26.3019,25.6652,26.3019,186996.67529577
2014-02-21,26.3981,26.8057,26.2005,26.5057,90083.410957974
2014-02-24,26.5398,27.7469,26.5398,27.6691,263259.17940596
2014-02-25,27.5562,27.5562,26.9343,27.2115,180118.80486842
2014-02-26,27.3139,27.3585,26.8784,27.048,324349.43975928
2014-02-27,26.8223,27.1153,26.5294,27.0996,189165.44527594
2014-02-28,27.0603,27.9288,26.9912,27.9288,161026.31215951
2014-03-03,26.483,27.0418,26.0875,26.2626,228405.6624764
2014-03-04,26.5398,26.8731,26.4156,26.4549,97335.128398249
2014-03-05,26.4042,26.7664,26.2572,26.6307,107806.2745492
2014-03-06,26.6307,26.7943,26.545,26.657,63142.417503762
2014-03-07,26.5337,26.9466,26.2572,26.9466,159975.653429
2014-03-10,26.6806,27.1496,26.5398,26.5398,312531.52975137
2014-03-11,26.5398,26.8784,26.3141,26.8784,109582.90530786
2014-03-12,26.8162,27.1049,26.3588,26.4777,172932.25342122
2014-03-13,26.4777,26.8784,26.3981,26.6474,268587.92841891
2014-03-14,26.3141,26.5119,26.0875,26.483,107027.71242137
2014-03-17,26.5398,27.1617,26.5057,27.0139,68644.942498251
2014-03-18,26.8626,27.1496,26.5678,27.1267,121757.51338314
2014-03-19,26.9912,27.1049,26.7095,27.1049,33513.612650829
2014-03-20,26.7095,27.048,26.371,26.8223,258783.30461822
2014-03-21,26.9466,27.3463,26.6649,26.7489,396904.34184222
2014-03-24,26.6256,26.7489,26.3815,26.5398,186629.68786107
2014-03-25,26.434,26.5958,26.0989,26.4269,175997.34162197
2014-03-26,26.5337,26.6071,26.3981,26.4549,149792.60956324
2014-03-27,26.4549,26.5398,26.1733,26.4724,178178.68749554
2014-03-28,26.4777,26.5398,26.2005,26.2572,87825.466460963
2014-03-31,26.5171,26.5171,26.3255,26.5119,83405.611562004
2014-04-01,26.2975,26.5004,26.1278,26.1611,134321.97415385
2014-04-02,26.1838,26.3141,25.9013,25.9197,74676.798278621
2014-04-03,26.0028,26.2005,25.9302,26.1051,103033.15137197
2014-04-04,25.9529,26.1733,25.8619,26.1733,62075.753090744
2014-04-07,26.0552,26.1339,25.806,26.0596,63851.240586368
2014-04-08,26.0255,26.1899,25.8733,25.8733,89740.432047036
2014-04-09,25.8969,26.0552,25.6082,25.6652,177975.18667505
2014-04-10,25.8619,26.0552,25.5856,25.9127,146243.92109807
2014-04-11,25.5794,25.9197,25.5575,25.7377,33975.490917559
2014-04-14,25.6922,25.7937,25.4272,25.4272,84365.952512631
2014-04-15,25.4106,25.6704,25.2978,25.3082,50803.179551234
2014-04-16,25.3817,25.4509,25.0213,25.1001,112055.78325573
2014-04-17,25.0704,25.3661,25.0441,25.1289,150995.3222776
2014-04-22,25.2978,25.6021,25.184,25.4106,220089.56714918
2014-04-23,25.4106,25.6188,25.0704,25.1097,148827.69556047
2014-04-24,25.0668,25.4386,24.9575,25.2426,208352.82881687
2014-04-25,25.4106,25.4106,25.0144,25.2426,246324.02404686
2014-04-28,25.184,25.387,25.1395,25.2295,92144.714212714
2014-04-29,25.2295,25.3992,25.1001,25.1289,65771.922487623
2014-04-30,25.1289,25.477,25.1289,25.4106,99441.018911411
2014-05-02,25.2426,25.4622,25.1333,25.2295,67754.340592847
2014-05-05,25.1963,25.2637,24.9654,24.9654,68791.280166918
2014-05-06,24.926,25.1289,24.8692,24.8727,51563.449470481
2014-05-07,24.8727,25.01,24.8229,24.8465,147187.11310315
2014-05-08,24.8465,25.1176,24.5919,24.8465,174492.80746599
2014-05-09,24.7336,24.8465,24.5919,24.5919,106437.78869455
2014-05-12,24.7047,25.2426,24.7047,25.1893,150415.68791811
2014-05-13,25.4106,25.5523,25.219,25.3537,351232.12679863
2014-05-14,25.4736,25.5523,25.1289,25.1289,145536.2412785
2014-05-15,25.3537,25.3773,25.1333,25.184,407903.67551602
2014-05-16,25.2855,25.3423,24.8166,24.9426,496052.6854163
2014-05-19,25.2785,25.2785,24.9593,25.0196,109372.54490915
2014-05-20,25.0196,25.1823,24.5036,24.5036,480095.01995337
2014-05-21,24.5105,24.8404,24.2997,24.3724,318758.88351098
2014-05-22,24.5385,24.7555,24.4799,24.5814,319656.3449946
2014-05-23,24.8333,24.8404,24.5272,24.6601,160909.69932979
2014-05-26,24.8998,24.9173,24.7196,24.8404,194686.26247901
2014-05-27,24.8465,25.0257,24.7327,24.8404,223163.80145422
2014-05-28,24.7502,24.7782,24.1746,24.1746,203970.70159811
2014-05-29,24.2394,24.7861,24.2394,24.5105,332539.77615249
2014-05-30,24.5385,24.8884,24.4494,24.5385,309028.57180766
2014-06-02,24.599,24.7555,24.4494,24.563,103078.88189343
2014-06-03,24.7555,24.829,24.6478,24.7782,438545.41141926
2014-06-04,24.7502,24.9593,24.7502,24.9304,358794.81178482
2014-06-05,25.0126,25.7701,25.0012,25.4403,271466.66474472
2014-06-06,25.6747,25.7228,25.2837,25.6625,129317.91184326
2014-06-09,25.7701,25.8541,25.5007,25.5007,78050.567499218
2014-06-10,25.5007,25.6791,25.2102,25.3739,139208.28037168
2014-06-11,25.5007,25.6625,25.1998,25.1998,88992.73802119
2014-06-12,25.1998,25.4526,25.0686,25.1876,150679.78167954
2014-06-13,25.0196,25.2601,24.8035,24.9593,122092.48945282
2014-06-16,25.0082,25.122,24.6653,25.122,90330.35577385
2014-06-17,24.8998,25.3617,24.821,25.3617,115764.52854601
2014-06-18,25.3617,25.4403,25.1691,25.2601,139926.24955858
2014-06-20,25.5007,25.5007,24.7082,25.1998,313487.29764986
2014-06-23,25.1998,25.4272,24.9304,25.1998,76612.34259935
2014-06-24,25.3668,25.3799,24.9715,25.0196,74213.776748854
2014-06-25,24.9356,25.1823,24.6601,24.6601,126410.59394153
2014-06-26,24.6653,24.8465,24.3129,24.4562,106691.59308865
2014-06-27,24.3129,24.563,24.305,24.3889,84436.834820892
2014-06-30,24.3889,24.9593,24.3889,24.6767,135829.93809894
2014-07-01,24.829,25.3267,24.6121,25.1587,88345.651142553
2014-07-02,24.8998,25.4814,24.8998,25.1054,190022.89255328
2014-07-03,25.0808,25.1998,24.9121,24.9426,126783.29769142
2014-07-04,24.7327,24.9479,24.4922,24.4922,68441.441677761
2014-07-07,24.5385,24.8998,24.4494,24.4494,33345.552984469
2014-07-08,24.7144,24.8639,24.1563,24.1913,81563.814810264
2014-07-09,24.2455,24.4922,23.9446,23.9446,53814.534389274
2014-07-10,23.9411,24.3837,23.5257,23.586,145804.90809207
2014-07-11,23.8073,24.563,23.7722,24.2761,89833.036352989
2014-07-14,24.2997,24.8105,24.2997,24.599,143214.27405144
2014-07-15,24.6601,24.7782,24.1309,24.1309,101991.63874576
2014-07-16,24.4494,24.4494,24.0794,24.2508,187247.04990075
2014-07-17,24.0828,24.3417,24.0828,24.2823,89711.850471125
2014-07-18,24.2823,24.5884,24.0828,24.4494,91603.950796468
2014-07-21,24.599,24.599,23.8807,23.8807,101408.57459716
2014-07-22,23.8851,24.3968,23.8851,24.1196,186724.57869309
2014-07-23,24.3129,24.4431,24.2823,24.4135,71713.460488113
2014-07-24,24.4431,24.4431,24.1502,24.1677,192434.03429718
2014-07-25,24.1746,24.4606,24.1746,24.2455,85715.002895656
2014-07-28,24.2455,24.8035,24.2455,24.5385,90077.694642792
2014-07-29,24.5516,24.8753,24.5516,24.7196,101146.76736181
2014-07-30,24.6303,24.8998,24.4861,24.5105,177897.44478857
2014-07-31,24.4319,24.9479,24.3601,24.9479,253221.32994583
2014-08-01,24.7502,24.9593,24.6899,24.9479,185252.05590213
2014-08-04,24.9426,25.1333,24.821,24.9593,103200.0677753
2014-08-05,24.9671,25.4334,24.9593,25.0686,266006.44048258
2014-08-06,25.0729,25.0729,24.8525,24.9593,171480.30936492
2014-08-07,24.8998,24.9776,24.6303,24.8404,127984.86714274
2014-08-08,24.6899,24.9593,24.6172,24.8404,257503.99328042
2014-08-11,24.8105,25.0975,24.8105,24.9059,93962.502440688
2014-08-12,24.9059,25.1403,24.6838,25.0493,100243.58956301
2014-08-13,25.1691,25.5601,24.9899,25.2601,147937.09365507
2014-08-14,25.1998,25.6074,25.0852,25.4403,207778.91077256
2014-08-18,25.2663,25.4578,24.8404,25.4036,131585.00244456
2014-08-19,25.4036,25.4403,25.1465,25.4036,113450.56416021
2014-08-20,25.0922,25.4403,25.0808,25.3739,98958.561910024
2014-08-21,25.3197,25.7998,25.2426,25.7753,100974.13464331
2014-08-22,25.7631,26.0089,25.5365,25.98,220535.4397334
2014-08-25,25.8961,25.9319,25.6021,25.716,51643.477883033
2014-08-26,25.5645,25.7876,25.3668,25.7815,62921.767737725
2014-08-27,25.7395,26.0989,25.7106,25.9205,80992.183292034
2014-08-28,25.6791,26.022,25.338,25.5287,147047.6350127
2014-08-29,25.2716,25.8479,25.2601,25.3799,220066.70188845
2014-09-01,25.3861,25.7998,25.122,25.4938,229906.76684327
2014-09-02,25.7106,25.7998,25.6791,25.7815,220522.86384
2014-09-03,25.7815,26.3815,25.7631,26.3395,246960.82155817
2014-09-04,26.3395,26.3395,25.98,26.1961,72835.001526882
2014-09-05,26.2747,26.3211,25.9922,26.183,73642.145230623
2014-09-08,26.2197,26.2197,25.7106,25.7106,159225.67287709
2014-09-09,25.6861,26.1541,25.6861,25.98,71072.089924658
2014-09-10,25.7228,26.1899,25.7228,25.7587,50579.099996088
2014-09-11,25.7587,26.1295,25.7395,26.0089,104879.52117586
2014-09-12,26.0089,26.2503,26.0089,26.1295,54346.151701228
2014-09-15,26.2144,26.2791,26.0588,26.106,63232.735283642
2014-09-16,26.106,26.2747,25.7753,26.0946,97291.684402863
2014-09-17,26.1541,26.657,26.0989,26.6526,165633.66219645
2014-09-18,26.3701,26.8442,26.3701,26.4838,171809.56911942
2014-09-19,26.5967,26.9099,26.5319,26.9099,229147.64018706
2014-09-22,26.6763,26.9099,26.406,26.4908,71657.440599326
2014-09-23,26.6457,26.7778,26.5023,26.5731,100116.68736596
2014-09-24,26.5198,26.748,26.2679,26.7296,71092.668659314
2014-09-25,26.7533,27.2265,26.7533,27,192459.18608398
2014-09-26,26.9037,27.4136,26.7839,27.3848,203077.81316663
2014-09-29,27.39,27.9298,27.3848,27.6541,227224.67175974
2014-09-30,27.8999,27.9586,27.5999,27.9586,220431.40279708
2014-10-01,27.9586,28.1694,27.8221,28.0513,285944.94783847
2014-10-02,27.8396,27.8763,27.6069,27.7801,171682.66692237
2014-10-03,27.6787,27.6901,27.5571,27.6603,102317.46871115
2014-10-06,27.5938,27.9052,27.5641,27.8938,47654.63314882
2014-10-07,27.6472,27.8999,27.6236,27.8999,110568.39804529
2014-10-08,27.4801,27.5405,26.748,26.9876,148698.50683735
2014-10-09,26.9876,27.2098,26.399,26.7296,256501.35159744
2014-10-10,26.6404,26.6404,26.2197,26.2197,150712.93630759
2014-10-13,26.1541,26.6054,26.0989,26.3632,52635.830198682
2014-10-14,26.1602,26.8906,26.1602,26.5512,124453.32762311
2014-10-15,26.4663,26.9099,26.1113,26.2197,197909.12097879
2014-10-16,26.2791,26.9099,26.2791,26.8791,140927.74797852
2014-10-17,26.9099,27.2877,26.6763,26.6763,203349.90976931
2014-10-20,27,27.5099,26.9151,27.5099,231045.45682759
2014-10-21,27.4975,27.8877,27.4618,27.7207,586238.99004756
2014-10-22,27.8343,28.0863,27.7486,28.0513,202633.08384545
2014-10-23,28.0513,28.2901,27.9298,28.2901,245260.78942295
2014-10-24,28.3137,28.9793,28.2603,28.8,394940.21594558
2014-10-27,28.8,29.0274,28.8,28.9373,184471.20724823
2014-10-28,28.8061,29.2199,28.8061,29.1298,372998.71174982
2014-10-29,29.0694,29.317,29.0694,29.1298,505363.41958524
2014-10-30,28.9496,29.2802,28.8892,29.2802,821491.65484932
2014-10-31,29.4009,29.9992,29.4009,29.9992,707243.09308967
2014-11-03,29.9992,30.0307,29.8969,29.9397,94548.996378393
2014-11-04,29.8741,29.9817,29.8741,29.9397,137344.76162225
2014-11-05,29.91,30.1191,29.6625,29.8252,612902.17058391
2014-11-06,29.8252,30.078,29.7771,29.9397,371721.68693809
2014-11-07,29.8331,30.2992,29.8252,30.2397,241993.34366474
2014-11-10,29.8374,30.0168,29.6267,29.6267,48215.975299722
2014-11-12,29.5855,30.5695,28.8,30.2992,288496.71093585
2014-11-13,30.3246,30.4077,30.078,30.2992,74013.705717473
2014-11-14,30.0307,30.3534,30.0307,30.2992,245943.31745572
2014-11-17,30.3657,31.6795,30.3657,31.5002,283137.09382092
2014-11-18,31.4521,32.2498,31.4092,31.9322,243006.27471505
2014-11-19,31.7993,31.8055,31.5054,31.5587,161061.75331364
2014-11-20,31.5587,31.8597,31.5054,31.8116,150979.31659509
2014-11-21,31.7399,32.1002,31.5299,32.1002,369588.35811205
2014-11-24,32.1002,32.1002,31.6743,31.8597,130529.77066191
2014-11-25,32.1002,32.2087,31.9078,31.9078,353650.12812074
2014-11-26,31.9191,32.1002,31.914,32.0407,209612.70468305
2014-11-27,32.0705,32.165,32.0635,32.1291,163474.03832058
2014-11-28,32.3993,32.3993,32.0635,32.2794,345953.68135929
2014-12-01,32.3993,32.3993,32.0635,32.2794,474466.73602487
2014-12-02,32.3696,32.3758,31.9191,32.3696,737388.65283508
2014-12-03,32.3941,32.3941,32.0705,32.2498,147143.66910776
2014-12-04,32.1894,32.22,32.0635,32.1894,249625.76769616
2014-12-05,32.0407,32.2437,31.1634,32.1842,291168.51665206
2014-12-08,32.1168,32.388,32.1168,32.2743,307474.87734111
2014-12-09,32.1168,32.1842,31.6375,31.9796,140112.60143352
2014-12-10,32.1527,32.1527,31.6148,31.7695,202794.28393359
2014-12-11,31.6148,31.914,31.5544,31.7993,160572.43673404
2014-12-12,31.5299,31.7399,31.3322,31.5002,228728.06265268
2014-12-15,31.2351,31.7932,30.9605,30.9605,252701.14526424
2014-12-16,30.4498,31.1092,29.4534,30.7541,374250.58477474
2014-12-17,30.2992,31.4582,30.2992,31.1398,232359.06605648
2014-12-18,31.4879,31.9734,31.1704,31.7993,397767.50543475
2014-12-19,31.7993,31.7993,30.3184,30.936,504904.97110762
2014-12-22,30.9482,32.004,30.6124,31.446,180968.24930451
2014-12-23,31.048,31.7993,31.048,31.7932,164233.16497679
2014-12-29,31.3856,32.0215,30.8223,30.8223,224848.97116997
2014-12-30,31.8597,31.8597,30.0587,30.6001,552957.45979313
2015-01-02,30.6413,31.0445,30.2696,30.2696,104529.6826867
2015-01-05,30.1312,30.6001,29.91,30.4733,154712.07040914
2015-01-07,30.5398,31.7932,30.0351,31.6375,177539.60345816
2015-01-08,31.6183,32.3993,31.3008,32.3381,235380.71026185
2015-01-09,32.2794,32.2794,31.5772,31.8597,94688.474468841
2015-01-12,31.6016,31.7993,31.5054,31.6795,117652.0558192
2015-01-13,31.7993,32.8209,31.6864,32.7003,232703.18823046
2015-01-14,32.6407,32.6407,31.5903,32.1116,184808.46984398
2015-01-15,32.2008,32.6093,31.9261,32.1413,612545.47251653
2015-01-16,31.6612,32.3993,31.3795,32.0407,180151.95949647
2015-01-19,31.9191,31.9191,31.1994,31.5587,36585.560429801
2015-01-20,31.3209,32.5795,31.3209,32.1894,215210.12050956
2015-01-21,32.1894,32.2918,31.5054,31.788,163525.48515722
2015-01-22,32.3635,32.3993,31.871,32.3993,142108.73869519
2015-01-23,32.3993,32.6697,32.2498,32.2794,153760.8755628
2015-01-26,32.3993,32.3993,31.5903,31.9796,234216.86849073
2015-01-27,31.8116,32.3696,31.8116,32.0407,85385.743141155
2015-01-28,32.1002,32.7947,32.0154,32.7003,262623.52515769
2015-01-29,32.5489,32.904,32.4239,32.8027,406423.1498838
2015-01-30,32.9399,32.9697,32.8253,32.9697,147719.87367814
2015-02-02,32.7895,33.0003,32.5559,33.0003,148388.68255447
2015-02-03,32.8804,33.2995,32.8804,33.1499,134588.35444134
2015-02-04,33.2941,33.3291,32.2087,32.904,112034.06125803
2015-02-05,32.904,33.3405,32.904,33.3405,106237.71766317
2015-02-06,33.2995,33.4193,32.6757,33.114,76535.743975907
2015-02-09,33.0116,33.0116,32.3993,32.4597,196011.30433827
2015-02-10,32.3504,32.4597,32.0521,32.1168,159492.05316458
2015-02-11,32.1002,32.1002,31.0129,31.0803,159243.96508567
2015-02-12,31.1994,32.1964,31.1994,32.1964,107924.03064195
2015-02-13,32.1964,32.22,31.7993,31.7993,154765.80377185
2015-02-16,31.7993,32.1772,31.7993,32.0092,24901.412197165
2015-02-17,31.8116,32.7003,31.5299,32.3574,175426.85336678
2015-02-18,32.3993,32.4597,32.1606,32.4597,105538.04068486
2015-02-19,32.6286,32.6286,32.165,32.3993,84419.685875345
2015-02-20,32.3993,32.5445,32.2794,32.3993,98611.00994694
2015-02-23,32.688,32.688,32.3469,32.4597,93009.021068279
2015-02-24,32.4597,32.6818,32.1606,32.2384,198290.97083297
2015-02-25,32.1606,32.4597,32.1056,32.3993,110234.56523864
2015-02-26,32.4535,32.4597,32.3381,32.3993,107028.85568441
2015-02-27,32.4903,32.4903,32.3993,32.4597,292703.91891002
2015-03-02,32.4597,32.7178,32.4597,32.5489,111696.79866228
2015-03-03,32.6093,32.8804,32.4597,32.7588,164357.78064776
2015-03-04,32.7588,32.7588,32.5795,32.7588,91199.235681561
2015-03-05,33.1193,34.9622,33.1193,34.74,1249417.2959229
2015-03-06,34.8004,34.8004,34.272,34.4514,230708.19423183
2015-03-09,34.5003,34.5003,33.7971,34.2956,122089.05966371
2015-03-10,34.5003,34.5003,33.7201,34.2895,345059.64966477
2015-03-11,34.3194,34.8651,34.1453,34.74,220735.51076478
2015-03-12,34.8651,35.0934,34.5056,34.74,265538.84590067
2015-03-13,34.8004,35.0986,34.2782,34.3307,467273.32499946
2015-03-16,33.8995,35.2018,33.7254,34.6491,690616.61875041
2015-03-17,34.6805,34.8004,34.4155,34.4155,423951.65875883
2015-03-18,34.5056,34.7943,34.5056,34.6202,450794.3315919
2015-03-19,34.7943,34.8004,34.1522,34.44,464317.99005021
2015-03-20,34.7873,34.7873,33.9834,34.3674,3784936.9120826
2015-03-23,34.7269,34.7269,34.2249,34.2599,141992.12586547
2015-03-24,34.1942,34.5598,33.9957,34.5353,412003.41676477
2015-03-25,34.5598,34.7943,34.4514,34.5003,410666.94227515
2015-03-26,34.2003,34.7584,34.2003,34.5003,310400.48745141
2015-03-27,34.4821,34.6202,34.3726,34.5598,244585.1209684
2015-03-30,34.74,36.1798,34.5844,35.6987,706820.08576618
2015-03-31,35.2806,35.682,35.1223,35.3995,325682.48445979
2015-04-01,35.3759,35.3995,34.9797,35.2081,179750.67417068
2015-04-02,35.3645,35.3995,34.7156,35.0986,68416.289890958
2015-04-07,35.3995,35.6401,35.2806,35.6401,157390.73570357
2015-04-08,35.6926,36.2401,35.6462,36.2401,232481.39520139
2015-04-09,36.1798,36.3538,35.6707,36.0669,249860.13661863
2015-04-10,36.36,36.5095,36.3005,36.4133,163509.47947471
2015-04-13,36.4212,36.4247,36.2699,36.4212,128381.57941639
2015-04-14,36.4212,36.4212,35.5859,36.2095,55801.525546643
2015-04-15,36.2095,36.4737,36.0897,36.36,281684.00650157
2015-04-16,36.4737,36.4737,36.0477,36.2699,136218.64753134
2015-04-17,36.3118,36.5401,35.7722,36.0783,149848.62945203
2015-04-20,36.0783,36.3783,35.6585,36.2865,152444.97980783
2015-04-21,36.5997,37.1944,36.5997,36.6118,297296.40652749
2015-04-22,36.8104,37.1997,36.8104,37.1393,143308.02162043
2015-04-23,37.1997,37.1997,36.3468,36.3468,125634.31833978
2015-04-24,36.743,36.743,35.8736,35.9996,212643.49499271
2015-04-27,35.9402,36.325,35.8859,35.9996,176558.68377288
2015-04-28,36.0599,37.1874,36.0119,37.1454,424777.09467115
2015-04-29,36.8996,37.1997,36.0897,36.5401,185442.98082922
2015-04-30,36.2401,36.5874,35.9996,36.402,286782.95964419
2015-05-04,36.5095,36.5997,36.1194,36.3005,118866.20116393
2015-05-05,36.1194,36.3293,35.4118,35.9402,128877.75557422
2015-05-06,35.9882,36.3005,35.7722,36.0669,364080.11680238
2015-05-07,36.2699,36.3363,34.6561,35.7118,256364.16003306
2015-05-08,35.9996,36.0599,35.6987,35.6987,102357.48291742
2015-05-11,35.8194,35.9332,35.6401,35.6401,105517.4619502
2015-05-12,35.7118,35.9996,35.7118,35.9813,114616.6924574
2015-05-13,35.9689,35.9996,35.76,35.9096,119380.66953033
2015-05-14,36.5716,36.5716,35.6383,36.0048,314254.42714732
2015-05-15,36.0171,36.1938,35.1223,35.4494,139529.53728493
2015-05-18,35.8098,36.3582,35.6952,36.269,90226.318837532
2015-05-19,36.0679,36.4457,36.0679,36.4457,193262.89999861
2015-05-20,36.4457,37.2024,36.3206,37.1385,273581.70136217
2015-05-21,37.2653,37.2653,36.0048,36.4395,153858.0529209
2015-05-22,36.5401,36.994,36.073,36.981,148280.072566
2015-05-25,36.0048,37.783,36.0048,37.3029,134174.49322214
2015-05-26,36.2568,37.2653,36.2568,36.6976,132998.07555763
2015-05-27,36.5716,36.8875,36.3504,36.8236,240305.88742293
2015-05-28,36.8875,37.5749,36.8682,37.4236,154387.38370678
2015-05-29,37.5172,37.8329,37.3099,37.8329,212921.30791057
2015-06-01,37.8652,38.3053,37.8268,38.2747,235690.53454473
2015-06-02,38.1478,38.2676,37.9274,37.9274,344389.69752541
2015-06-03,38.0227,38.6525,37.6134,37.6134,434100.4047335
2015-06-05,37.0125,37.3475,35.948,35.9786,185168.59770047
2015-06-08,36.2944,37.107,36.1054,36.918,270969.34532386
2015-06-09,36.918,37.5111,36.2865,36.9504,156408.67275524
2015-06-10,36.9504,37.8329,36.9504,37.8329,151909.93270677
2015-06-11,37.8329,37.8329,36.4081,36.4081,196541.77838719
2015-06-12,36.7291,37.4542,36.5208,37.0378,136930.90040305
2015-06-15,37.0956,37.7079,37.0956,37.5111,166555.13220384
2015-06-16,37.4542,37.7385,37.2722,37.5111,97719.2647785
2015-06-17,37.5172,37.7385,37.393,37.5049,259998.59322597
2015-06-18,37.5172,37.6134,36.6478,36.6478,281151.24592658
2015-06-19,36.7605,37.2722,35.9672,37.0326,301621.37059442
2015-06-22,37.3607,38.4006,37.3099,38.4006,197254.0312589
2015-06-23,38.1478,38.3,37.8696,38.0227,75447.357565196
2015-06-24,38.1234,38.1478,37.6134,37.7699,92463.684599887
2015-06-25,37.5802,37.8951,37.3352,37.6746,276094.59351631
2015-06-26,37.393,37.7079,37.0956,37.2024,176812.48816697
2015-06-29,36.6478,36.6478,35.5133,36.269,225418.31616213
2015-06-30,36.4395,37.0378,36.1299,36.5157,140168.62132231
2015-07-01,37.1708,37.8023,36.527,36.527,228773.79317414
2015-07-02,36.8875,38.1426,36.8875,37.9466,383358.96138623
2015-07-03,38.0848,38.0848,37.2024,37.6746,134460.30898126
